,LATITUDE,LONGITUDE
2730,55.800861,38.980286
2731,55.96709,37.97267
2732,55.96055,38.04557
2733,55.80817,38.9683
2734,55.809,38.96892
2735,55.00601,38.05671
2736,55.80978,38.96708
2737,59.84658,30.34119
2738,49.20901,40.24208
2739,48.61423,39.77963
2740,48.1492,40.26057
2741,47.92877,40.21834
2742,48.04571,40.25946
2743,48.06308,39.93538
2744,47.82266,40.17727
2745,48.34856,40.33446
2746,49.21128,40.24309
2747,48.11298,40.25945
2748,48.05471,39.95009
2749,48.30649,40.31201
2750,47.91696,40.21861
2751,48.13104,40.25943
2752,48.3023,40.30232
2753,48.70941,40.33825
2754,48.61597,39.77277
2755,48.30308,40.12734
2756,49.2064,40.23917
2757,49.20887,40.24167
2758,48.04258,39.92638
2759,47.96206,40.21787
2760,49.20648,40.23466
2761,48.71716,40.05839
2762,49.20693,40.23975
2763,48.61588,39.77309
2764,48.73103,40.37002
2765,48.13886,40.25962
2766,49.20607,40.23581
2767,48.10166,40.25942
2768,47.99444,40.79895
2769,48.00219,40.81095
2770,50.02287,40.48193
2771,49.38805,40.12798
2772,50.20109,39.58663
2773,49.37789,40.15025
2774,49.37823,40.14685
2775,49.39331,40.27248
2776,50.62172,36.57879
2777,45.24329,39.71942
2778,49.01382,44.2967
2779,51.66081,39.24817
2780,56.21839,34.29707
2781,55.93132,37.52295
2782,55.62004,37.60587
2783,55.81144,37.65785
2784,55.68383,37.41348
2785,55.77326,37.71442
2786,55.4879,37.72811
2787,55.83181,37.68195
2788,55.82999,37.57115
2789,55.63293,37.51846
2790,55.6893,37.66922
2791,55.79696,37.54114
2792,55.73613,37.85517
2793,55.59857,37.51049
2794,55.74098,37.57696
2795,55.87384,37.39994
2796,55.70454,37.90431
2797,55.69969,37.68378
2798,53.72306,91.37532
2799,53.67392,91.37588
2800,53.67391,91.37588
2801,53.6879,91.37765
2802,53.67854,91.36823
2803,53.7352,91.42693
2804,53.73598,91.42719
2805,53.6946,91.40721
2806,53.72968,91.43366
2807,53.73151,91.41959
2808,53.73187,91.41335
2809,53.70344,91.40706
2810,52.20831,104.07317
2811,52.2605,104.19565
2812,52.26473,104.20675
2813,52.21371,104.11746
2814,52.26857,104.31132
2815,52.20674,104.0794
2816,55.90764,38.05299
2817,48.61587,39.77308
2818,48.34823,39.97198
2819,49.39544,40.27832
2820,49.84144,40.52205
2821,48.8053,44.59802
2822,53.73099,91.40239
2823,53.67315,91.38031
2824,45.06929,39.01093
2825,45.06147,38.96065
2826,47.24033,39.81142
2827,45.29686,37.35068
2828,45.11248,39.02644
2829,45.087158,39.006055
2830,45.13604,39.01367
2831,45.09764,38.99514
2832,45.135346,39.013465
2833,45.519493,38.936657
2834,45.519496,38.936659
2835,45.09915,38.9737
2836,45.61576,38.92256
2837,45.03752,39.30971
2838,45.09894,38.97329
2839,45.10209,38.98174
2840,45.06928,39.01113
2841,45.355877,38.217725
2842,45.14111,39.02675
2843,45.11167,39.02701
2844,45.13602,39.01371
2845,47.21138,39.68288
2846,47.52206,40.148067
2847,47.6503,42.04267
2848,47.65029,42.04266
2849,47.650406,42.042793
2850,48.71133,44.45524
2851,53.18172,50.09786
2852,53.2,50.2
2853,55.83366,37.28182
2854,55.62823,37.62307
2855,55.59661,37.58677
2856,55.75959,37.84944
2857,55.67446,37.62911
2858,55.73182,37.4871
2859,55.68691,37.56786
2860,56.073326,92.96254
2861,54.863,31.38902
2862,48.79468,44.74597
2863,53.24637,50.2411
2864,55.46006,37.69315
2865,55.77486,37.89525
2866,55.74116,37.65573
2867,55.67767,37.74702
2868,55.65267,37.832
2869,56.00994,92.81476
2870,56.1115,92.92584
2871,56.1116,92.92594
2872,56.1,101.1
2873,51.95055,104.75086
2874,52.21943,104.24393
2875,55.950596,37.47599
2876,55.63517,37.5387
2877,55.553783,37.695965
2878,55.950554,37.475883
2879,55.53148,37.62015
2880,55.6984,37.89691
2881,55.775684,37.89655
2882,55.70397,37.623837
2883,55.50219,37.31002
2884,55.731297,37.62186
2885,55.85061,37.5788
2886,55.17576,36.646816
2887,55.40103,37.76771
2888,55.67689,37.63181
2889,55.756134,37.814922
2890,55.943558,37.34324
2891,55.62052,37.4682
2892,55.62044,37.46821
2893,55.52078,37.15802
2894,55.644836,37.618816
2895,55.75612,37.814957
2896,59.19973,39.87334
2897,59.20004,39.87402
2898,61.09287,43.17736
2899,61.08997,43.16791
2900,51.4,46.1
2901,55.71802,84.91983
2902,55.617714,89.0998
2903,61.01896,69.08867
2904,60.98371,69.04083
2905,60.989273,69.0474
2906,60.98932,69.04718
2907,61.01896,69.0888
2908,60.98925,69.0474
2909,60.97601,69.01866
2910,61.002434,69.0166
2911,61.2431,73.4139
2912,66.120346,76.67453
2913,66.12032,76.67453
2914,66.12026,76.67447
2915,55.95059,37.47607
2916,55.943317,37.343487
2917,55.64177,37.65691
2918,55.798584,37.673527
2919,59.2,39.87498
2920,60.989037,69.04689
2921,60.98954,69.04722
2922,60.97603,69.018654
2923,61.01891,69.08874
2924,69.35946,88.37219
2925,45.118603,39.1535
2926,45.03532,39.05218
2927,45.1199,39.1513
2928,45.06854,39.037033
2929,45.03783,38.97345
2930,45.11873,39.153748
2931,45.119644,39.150883
2932,45.032867,39.00209
2933,47.21889,38.9168
2934,47.247913,38.891895
2935,51.86168,107.76909
2936,56.64505,66.28798
2937,61.3109,63.35317
2938,61.31419,63.36795
2939,54.4518,83.3801
2940,54.97898,82.90479
2941,51.28244,114.94544
2942,51.28297,114.94472
2943,51.28443,114.94325
2944,51.2869,114.93667
2945,51.28186,114.94674
2946,51.2874,114.93174
2947,51.27826,114.94169
2948,51.28243,114.94543
2949,51.28779,114.9327
2950,51.27764,114.93401
2951,51.28746,114.93145
2952,51.28067,114.92871
2953,51.27902,114.93191
2954,51.27855,114.92953
2955,51.28232,114.94727
2956,51.27866,114.94346
2957,51.28408,114.92561
2958,51.27856,114.9308
2959,51.2833,114.94486
2960,51.2782,114.93009
2961,51.28398,114.92616
2962,51.28695,114.93058
2963,51.27712,114.93434
2964,51.28761,114.93168
2965,51.28698,114.93535
2966,51.28255,114.94524
2967,51.2828,114.94542
2968,51.28594,114.94084
2969,51.28725,114.93863
2970,51.27807,114.94074
2971,51.28196,114.94663
2972,51.28257,114.9454
2973,51.28524,114.94192
2974,55.190475,61.245054
2975,55.4,65.2
2976,58.0,55.9
2977,58.0,56.2
2978,59.81475,30.36632
2979,59.83332,30.31238
2980,59.8703,30.44939
2981,59.78704,30.64672
2982,59.90873,30.51017
2983,60.04037,30.21916
2984,55.81943,49.18271
2985,55.81935,49.182552
2986,55.81954,49.18269
2987,60.0,100.0
2988,51.28396,114.92625
2989,51.28096,114.94847
2990,51.28786,114.93305
2991,51.28222,114.94644
2992,58.571342,49.68195
2993,59.83342,30.3122
2994,59.84905,30.3214
2995,59.85889,30.47907
2996,55.819575,49.182679
2997,55.78787,49.10799
2998,55.781013,49.240658
2999,53.21246,50.645317
3000,53.212353,50.645473
3001,53.21238,50.64545
3002,52.431777,53.159909
3003,56.112568,92.92032
3004,56.11148,92.9259
3005,47.41446,40.09765
3006,47.243011,39.674994
3007,54.7,32.1
3008,45.02246,38.95805
3009,45.1125,39.02637
3010,45.043093,39.111948
3011,45.02188,38.95954
3012,45.072,38.72142
3013,45.136337,39.013515
3014,45.08775,39.01974
3015,45.104037,38.660971
3016,45.06858,39.03699
3017,45.0846,39.00143
3018,45.11476,39.03712
3019,45.022465,38.958057
3020,56.2,43.9
3021,58.8528,29.89198
3022,58.53086,31.2674
3023,58.52546,31.21883
3024,58.53239,31.35978
3025,58.511,31.3251
3026,60.41195,29.38961
3027,60.00911,30.2434
3028,60.00428,30.29649
3029,60.04228,30.24184
3030,60.04229,30.24179
3031,59.92415,30.28937
3032,60.03297,30.22843
3033,59.937664,30.31824
3034,51.840042,55.13019
3035,52.7663,55.7858
3036,54.477016,53.516014
3037,54.47703,53.516
3038,54.732697,55.945675
3039,54.722733,55.99293
3040,55.73039,52.397003
3041,55.037685,73.29345
3042,54.98869,73.41976
3043,53.341724,83.64879
3044,55.128784,82.89786
3045,46.32458,39.39157
3046,45.46415,39.45643
3047,45.039825,41.967117
3048,45.03982,41.96703
3049,47.2218,39.71758
3050,47.40973,40.09042
3051,58.19626,54.1243
3052,57.2056,65.42954
3053,60.126,64.7721
3054,54.98916,73.41938
3055,55.03839,73.29298
3056,55.14862,82.92915
3057,55.01609,82.89028
3058,55.08044,82.89471
3059,55.01603,82.89013
3060,47.2647,39.87183
3061,47.466557,40.080338
3062,47.19606,39.69521
3063,47.5287,39.41299
3064,47.235092,39.565758
3065,47.73516,40.23434
3066,47.30557,39.863388
3067,47.8619,39.80489
3068,48.78384,44.80091
3069,55.73127,37.62189
3070,55.71247,37.59652
3071,55.8032,37.5695
3072,55.77584,37.89623
3073,55.67798,37.70115
3074,55.74049,37.48261
3075,55.17586,36.64669
3076,55.20963,38.71782
3077,55.80183,38.98082
3078,55.80402,38.9755
3079,55.80835,38.96855
3080,55.80852,38.96855
3081,55.61789,37.98541
3082,55.58901,38.52755
3083,55.80133,38.98027
3084,55.23087,38.76236
3085,55.80875,38.96908
3086,55.80811,38.9687
3087,52.9316,158.4179
3088,53.014598,158.645492
3089,56.35399,37.52246
3090,56.38398,37.52089
3091,56.25154,37.7004
3092,56.27011,37.70133
3093,56.38383,37.52157
3094,56.35806,37.52642
3095,56.35365,37.52213
3096,56.3662,37.53093
3097,56.36877,37.53107
3098,56.37248,37.52972
3099,56.35594,37.52471
3100,56.35338,37.52355
3101,56.38352,37.52221
3102,56.38422,37.52093
3103,56.36876,37.53111
3104,56.26906,37.70519
3105,56.35743,37.52581
3106,56.27153,37.69961
3107,56.38396,37.52094
3108,56.35328,37.52324
3109,56.26768,37.70444
3110,56.27125,37.69974
3111,56.38407,37.52092
3112,56.27194,37.69939
3113,56.37974,37.52465
3114,56.35337,37.52357
3115,55.80814,38.96848
3116,56.38399,37.52126
3117,56.32453,38.02747
3118,56.32422,38.02763
3119,56.32457,38.02745
3120,56.32464,38.02744
3121,55.82083,38.96592
3122,55.59574,38.58163
3123,55.08027,38.80525
3124,55.08056,38.80572
3125,55.77006,38.44608
3126,55.75104,38.02415
3127,55.90624,38.05671
3128,55.9076,38.05305
3129,55.50618,38.18635
3130,55.08016,38.80494
3131,55.7512,38.02076
3132,55.72314,38.33574
3133,55.907604,38.053066
3134,54.88586,38.05269
3135,54.99552,82.897934
3136,55.12899,82.89843
3137,55.12884,82.89794
3138,55.12882,82.89794
3139,53.761414,87.11955
3140,53.87571,86.64051
3141,55.48787,37.72761
3142,55.93554,37.50481
3143,55.49191,37.3154
3144,55.53009,37.7543
3145,55.54672,37.58947
3146,55.77532,37.65937
3147,55.59964,37.90454
3148,55.72676,37.28106
3149,55.55798,37.70434
3150,55.78701,37.7392
3151,55.83415,37.17828
3152,55.78511,37.66186
3153,55.7593,37.24675
3154,55.77574,37.89633
3155,55.73576,37.28046
3156,55.60479,37.02384
3157,55.73694,37.52519
3158,55.57957,36.82508
3159,55.93554,37.50482
3160,55.60306,37.28355
3161,55.89947,37.22115
3162,55.87388,37.12693
3163,55.99842,37.86913
3164,55.77574,37.89638
3165,55.47112,37.706
3166,55.75305,37.63498
3167,56.05999,37.39955
3168,55.80105,37.71037
3169,55.58849,37.9027
3170,55.78509,37.66163
3171,55.74068,37.24723
3172,55.83784,37.31714
3173,55.68709,37.84802
3174,55.73988,37.66309
3175,55.64574,37.34342
3176,55.9219,37.8476
3177,55.79384,37.92763
3178,55.67194,37.77945
3179,55.84103,37.49407
3180,55.58848,37.90286
3181,55.34472,37.3987
3182,55.78509,37.66164
3183,55.92028,37.41887
3184,55.43491,37.53785
3185,55.17837,36.75451
3186,55.60754,37.70802
3187,55.75782,37.95178
3188,55.80106,37.71035
3189,55.5548,37.70979
3190,55.6459,37.34242
3191,55.57896,36.82081
3192,55.88238,37.51969
3193,55.77567,37.89628
3194,55.60574,37.28695
3195,56.01854,37.43164
3196,55.71618,37.39252
3197,55.76222,37.96497
3198,55.77316,37.68142
3199,55.76837,37.66874
3200,55.73092,36.85619
3201,55.67297,37.74988
3202,55.54848,37.58901
3203,55.83409,37.57231
3204,55.97149,37.87365
3205,55.65156,37.74534
3206,55.68498,37.6735
3207,55.98305,37.39215
3208,55.60842,37.708
3209,55.68779,37.87603
3210,55.74832,37.54036
3211,55.63298,37.51832
3212,55.8505,37.35081
3213,55.69056,37.15592
3214,55.65414,37.5744
3215,55.63339,37.80165
3216,55.78853,37.25594
3217,55.54346,37.47956
3218,55.90257,37.60491
3219,55.60848,37.70791
3220,55.91409,36.87559
3221,55.77464,37.86878
3222,55.66945,37.75127
3223,55.70193,37.68591
3224,55.6003,37.46933
3225,55.70423,37.63885
3226,55.7002,37.76477
3227,55.70978,37.66877
3228,55.77564,37.89666
3229,55.67852,38.24593
3230,55.7935,38.92057
3231,55.67849,38.24144
3232,55.89232,38.14451
3233,55.75346,38.11662
3234,55.82089,38.09576
3235,55.77822,38.66477
3236,55.74893,38.85285
3237,55.67837,38.24575
3238,55.67874,38.24602
3239,55.80872,38.96876
3240,55.80869,38.96873
3241,55.71813,38.22163
3242,55.5991,38.13335
3243,55.2096,38.71786
3244,54.47789,39.60157
3245,56.85183,35.92131
3246,56.69569,35.74807
3247,56.74109,38.85702
3248,57.67083,39.83606
3249,57.73318,41.06025
3250,59.20021,39.87521
3251,54.88982,60.26412
3252,57.4909,60.20705
3253,56.82818,60.55528
3254,57.04125,65.73511
3255,61.08176,72.61198
3256,55.64559,37.34364
3257,55.59094,37.53943
3258,56.00761,37.43736
3259,55.64558,37.3436
3260,55.50214,37.30995
3261,55.70892,37.67366
3262,55.969288,37.91444
3263,55.62133,37.6292
3264,55.73127,37.62187
3265,55.48954,37.72767
3266,55.758774,37.40956
3267,55.80408,38.9753
3268,55.7484,38.00785
3269,55.7701,38.44507
3270,55.080498,38.805763
3271,61.253246,73.410965
3272,48.47428,135.1035
3273,48.4748,135.10341
3274,48.47874,135.09578
3275,48.56313,135.04156
3276,48.47494,135.10358
3277,48.4792,135.11378
3278,48.45252,135.10382
3279,48.47196,135.0768
3280,48.47529,135.10365
3281,48.47033,135.0616
3282,48.4858,135.06148
3283,48.49054,135.04448
3284,48.50343,135.0708
3285,46.67587,38.28859
3286,46.67615,38.2887
3287,46.67598,38.28859
3288,46.85401,39.22377
3289,55.80846,38.96868
3290,55.78735,37.46295
3291,46.67586,38.28861
3292,50.61661,36.5827
3293,45.13313,42.0627
3294,45.14437,42.05027
3295,45.04537,41.96977
3296,45.03696,42.00547
3297,45.13618,42.00203
3298,45.04503,41.96754
3299,45.03918,41.98556
3300,45.14441,42.05027
3301,45.04536,41.96975
3302,47.72392,40.19334
3303,47.23774,39.70758
3304,47.2564,39.63863
3305,47.24736,39.71751
3306,47.72686,40.2458
3307,47.26889,39.60196
3308,47.2825,39.71118
3309,47.72684,40.24582
3310,47.25966,39.64737
3311,47.55504,39.96782
3312,47.23774,39.70761
3313,47.70527,40.2208
3314,47.26891,39.60196
3315,47.72684,40.24583
3316,47.70776,40.1532
3317,47.23457,39.71824
3318,47.25451,39.87272
3319,47.23797,39.61452
3320,47.72703,40.24709
3321,47.28517,39.64442
3322,47.21971,39.68533
3323,47.21973,39.68542
3324,47.28515,39.64442
3325,47.25594,39.63882
3326,47.29201,39.84653
3327,47.25664,39.84911
3328,47.28251,39.7112
3329,47.13362,39.74791
3330,47.28538,39.64449
3331,47.61693,39.99458
3332,47.95194,40.21781
3333,52.92538,36.01518
3334,52.92543,36.01532
3335,52.92535,36.01515
3336,52.88476,36.00854
3337,52.92537,36.01518
3338,52.92538,36.01517
3339,52.92545,36.01533
3340,50.63775,36.57096
3341,51.80027,39.22257
3342,51.79071,39.20577
3343,51.7341,39.1786
3344,51.80019,39.22256
3345,51.72311,39.14994
3346,56.02231,37.86125
3347,55.64373,37.74155
3348,55.84789,37.34458
3349,55.57106,37.49277
3350,55.6638,37.23324
3351,55.03688,37.34779
3352,55.72362,37.76865
3353,55.93875,37.35024
3354,55.70667,37.81264
3355,55.47213,37.3029
3356,55.70752,37.81065
3357,55.84745,37.37336
3358,55.92313,37.85694
3359,55.62166,37.30412
3360,55.65235,37.47511
3361,55.92312,37.85696
3362,55.77229,37.59356
3363,55.74092,37.61981
3364,55.76825,37.49921
3365,55.57106,37.49279
3366,55.65235,37.47505
3367,55.78643,37.63649
3368,50.7026,36.58641
3369,55.6638,37.2332
3370,56.00351,37.88102
3371,55.75063,37.65929
3372,55.7868,37.56645
3373,55.98402,37.15238
3374,55.77049,37.62954
3375,55.7693,37.49425
3376,55.70663,37.81263
3377,55.64767,37.59572
3378,55.62115,37.70951
3379,55.74912,37.64543
3380,55.62164,37.30397
3381,55.89212,36.87819
3382,55.73196,37.53154
3383,55.69338,37.46969
3384,55.896,37.48302
3385,56.14261,37.57034
3386,55.84351,37.38256
3387,55.8373,37.40563
3388,55.39967,36.6981
3389,55.39967,36.69779
3390,55.73196,37.53145
3391,55.64735,37.59533
3392,55.66334,37.5377
3393,55.81559,37.34817
3394,55.72692,37.83441
3395,55.70213,37.50461
3396,55.72305,37.4005
3397,55.65233,37.47512
3398,55.59568,37.73947
3399,55.74223,36.85879
3400,55.94049,37.36278
3401,55.61666,37.34383
3402,55.7526,37.58983
3403,55.92317,37.857
3404,55.7067,37.81265
3405,55.83069,37.32593
3406,55.75419,37.51314
3407,55.75067,37.5936
3408,55.71941,37.57003
3409,55.47244,37.30387
3410,55.75448,37.88148
3411,55.59714,37.4567
3412,55.78633,37.45073
3413,55.43689,37.56438
3414,55.70666,37.81266
3415,55.89676,37.42597
3416,55.69385,37.90402
3417,55.6427,37.53639
3418,55.62163,37.30368
3419,55.85236,37.54794
3420,55.91974,37.84389
3421,55.76329,37.83394
3422,55.89212,36.87816
3423,55.74773,37.69981
3424,55.64739,37.59544
3425,55.66124,37.59302
3426,55.70728,37.8126
3427,55.60495,37.33612
3428,55.72291,37.76985
3429,55.73945,37.58601
3430,55.66167,37.59463
3431,55.66018,37.43437
3432,55.66044,37.59382
3433,55.92316,37.85696
3434,55.55924,37.5768
3435,55.7024,37.50473
3436,55.70454,37.90591
3437,55.77901,37.85493
3438,55.87652,37.3927
3439,55.81815,37.57619
3440,55.81957,37.71166
3441,55.64426,37.74515
3442,55.92315,37.85699
3443,55.74297,37.61772
3444,55.70454,37.90592
3445,55.76176,37.65984
3446,55.58942,37.64728
3447,55.81343,37.48911
3448,55.97459,37.16497
3449,55.5833,37.64828
3450,55.98118,37.41565
3451,55.7722,37.59364
3452,55.84791,37.34467
3453,55.64446,37.34946
3454,55.78513,37.52121
3455,55.60382,37.7068
3456,55.78144,37.63968
3457,55.77253,37.87119
3458,55.39955,36.69777
3459,55.84615,37.39211
3460,55.75961,37.62612
3461,55.79721,37.61594
3462,55.70702,37.81211
3463,55.65265,37.47656
3464,55.60386,37.70686
3465,55.72453,37.80784
3466,55.87438,37.31126
3467,55.75546,37.50807
3468,55.73061,37.56407
3469,55.77245,37.41574
3470,55.84483,37.40348
3471,55.82205,38.09519
3472,55.95494,38.07399
3473,55.86723,38.44885
3474,55.75061,38.02128
3475,55.93087,37.98421
3476,55.93092,37.98426
3477,55.93094,37.98409
3478,55.95501,38.07406
3479,55.92549,38.0005
3480,55.82204,38.09518
3481,55.92983,37.99126
3482,55.80636,38.05005
3483,55.93095,37.98401
3484,55.92895,37.98978
3485,55.86745,38.44907
3486,55.82753,38.41516
3487,55.8298,38.28849
3488,55.92894,37.98978
3489,55.9309,37.98425
3490,53.1885,44.97701
3491,53.18851,44.97703
3492,57.11715,61.39687
3493,57.11713,61.39661
3494,61.07484,72.62543
3495,61.07483,72.62546
3496,65.53051,72.52879
3497,65.53341,72.5371
3498,61.07483,72.6255
3499,61.08934,72.58361
3500,61.07482,72.62548
3501,61.08939,72.58363
3502,61.08921,72.58355
3503,61.08936,72.58348
3504,61.08939,72.58373
3505,61.08915,72.58352
3506,61.07483,72.62555
3507,61.08934,72.58348
3508,61.08925,72.58363
3509,57.15905,45.81583
3510,57.15904,45.81582
3511,57.77113,46.79474
3512,56.50768,50.21135
3513,56.97724,49.94298
3514,57.66421,48.50198
3515,59.28067,46.25161
3516,60.20322,46.88138
3517,59.24635,46.78353
3518,60.36054,46.69358
3519,61.30739,45.0122
3520,61.11858,46.71138
3521,59.37824,48.9586
3522,60.3269,48.09397
3523,60.45991,50.20704
3524,59.92336,49.76595
3525,59.24635,50.09325
3526,60.91657,48.01508
3527,61.49792,48.99046
3528,56.48742,54.36055
3529,57.24329,55.7334
3530,56.67949,55.36037
3531,57.51241,55.62705
3532,58.3731,54.49498
3533,57.89158,55.91625
3534,58.3731,55.71782
3535,58.90327,55.69849
3536,58.22423,55.43105
3537,57.71932,55.42176
3538,57.89144,55.91598
3539,57.89157,55.91621
3540,59.92944,51.42942
3541,60.44631,51.48403
3542,60.21499,51.46185
3543,60.46406,55.33803
3544,59.06524,55.41153
3545,59.48487,55.48084
3546,59.91376,55.52822
3547,60.26943,56.02592
3548,60.46856,55.43169
3549,60.63029,55.47085
3550,61.75332,55.30897
3551,63.15488,49.58616
3552,63.74821,49.81678
3553,63.39391,50.56601
3554,66.28836,47.27796
3555,62.33099,51.46836
3556,64.14898,51.45792
3557,63.74821,54.45195
3558,63.57061,55.37648
3559,66.28565,55.14113
3560,56.42877,56.51315
3561,56.31248,57.5343
3562,56.97724,58.38479
3563,56.67948,58.04325
3564,58.73389,57.42085
3565,57.723,58.47343
3566,56.89877,60.61527
3567,55.82206,38.09519
3568,55.93095,37.98405
3569,56.4392,61.74685
3570,56.69528,60.79211
3571,56.47495,60.53237
3572,56.82786,60.6018
3573,59.06524,57.54332
3574,60.26857,57.44307
3575,59.82418,58.34847
3576,56.42055,61.9619
3577,56.40775,61.93557
3578,56.38791,61.96902
3579,57.12508,65.54949
3580,57.10836,65.55978
3581,57.12593,65.55421
3582,57.89795,67.06465
3583,62.44015,58.10178
3584,67.27338,63.68133
3585,55.65121,69.64787
3586,55.12972,71.46782
3587,55.02742,71.50008
3588,55.96151,72.85356
3589,53.82174,74.39175
3590,54.56442,74.06786
3591,54.56442,74.60876
3592,56.00623,74.29494
3593,54.56442,76.93223
3594,54.81176,77.19604
3595,54.68215,77.19604
3596,54.58097,76.62846
3597,53.75155,77.04559
3598,53.81732,76.97477
3599,54.71002,77.14815
3600,53.70244,77.29124
3601,54.60552,77.56945
3602,54.78722,77.87628
3603,55.12972,77.06407
3604,55.86435,77.60852
3605,54.93276,78.45159
3606,55.86435,80.25664
3607,54.77169,83.07457
3608,55.86435,82.16941
3609,54.93231,82.9287
3610,51.32644,84.41709
3611,51.74768,88.32852
3612,51.43548,89.56486
3613,53.52856,85.30555
3614,59.91367,68.36318
3615,61.07486,72.62558
3616,61.08837,72.60719
3617,61.08861,72.607
3618,61.07488,72.6256
3619,61.07753,72.6228
3620,61.07213,72.61496
3621,61.08858,72.60659
3622,56.88263,77.75694
3623,58.53789,77.089
3624,59.20485,73.62358
3625,60.3269,77.3079
3626,62.7341,69.32967
3627,62.7341,69.32968
3628,64.14633,71.42516
3629,63.39392,72.85357
3630,66.28565,68.75056
3631,59.30724,80.25664
3632,59.90884,30.31519
3633,60.09513,30.32526
3634,59.57552,30.1299
3635,59.62486,30.65524
3636,60.09471,30.34074
3637,59.70458,30.54689
3638,59.72445,30.50797
3639,59.4633,30.90863
3640,59.70934,30.53768
3641,59.92043,30.49971
3642,59.95005,30.32632
3643,60.06182,30.39502
3644,59.59388,30.13704
3645,60.0596,30.40216
3646,59.9234,30.52855
3647,59.92495,30.49358
3648,59.9086,30.32141
3649,59.5226,30.77095
3650,60.00713,30.23618
3651,59.83086,30.35524
3652,59.69529,30.56592
3653,60.06123,30.3399
3654,59.87866,30.32009
3655,59.86615,30.17492
3656,59.87179,30.30571
3657,59.92454,30.49211
3658,59.72901,30.51723
3659,59.35013,30.07981
3660,59.86553,30.17767
3661,59.51478,30.78465
3662,59.35696,30.06842
3663,59.93255,30.29123
3664,59.97983,30.52312
3665,59.6534,30.6427
3666,59.81589,30.37729
3667,59.72635,30.50778
3668,59.86319,30.52331
3669,59.93759,30.53862
3670,59.59607,30.14
3671,59.79089,30.31892
3672,59.56067,30.70151
3673,59.72741,30.51075
3674,59.66487,30.25586
3675,59.83542,30.28034
3676,60.03252,30.20127
3677,59.79051,30.41907
3678,60.06323,30.40324
3679,59.72592,30.57076
3680,60.02745,30.44796
3681,60.20539,29.70252
3682,59.53179,30.75528
3683,59.59334,30.13465
3684,59.55386,30.13258
3685,59.56071,30.08752
3686,59.89676,29.76939
3687,60.07604,30.27187
3688,59.85105,30.29032
3689,60.07815,30.23054
3690,60.07767,30.26985
3691,59.93966,30.30919
3692,60.02199,30.2252
3693,59.81527,30.37013
3694,59.98506,30.23079
3695,59.73726,30.51772
3696,59.89621,30.30562
3697,59.36119,30.06583
3698,59.89609,30.3004
3699,59.95396,30.34792
3700,59.52615,30.06671
3701,59.58023,30.66499
3702,59.9476,30.24553
3703,59.97704,30.53219
3704,54.7,31.8
3705,45.06864,39.03711
3706,59.96878,30.31063
3707,59.97289,30.38181
3708,59.99192,30.30334
3709,55.74829,37.54033
3710,55.65292,37.83306
3711,55.89927,38.15397
3712,55.67879,38.24601
3713,48.50866,135.07768
3714,45.04505,41.96754
3715,45.0449,41.97143
3716,47.25966,39.6474
3717,55.92001,37.84388
3718,55.92314,37.85691
3719,55.03686,37.34777
3720,55.42084,37.23819
3721,55.61606,37.28388
3722,55.75212,37.50114
3723,55.86746,38.44912
3724,61.07487,72.6256
3725,61.08938,72.58347
3726,61.07486,72.62566
3727,58.7339,46.716
3728,56.50768,50.60415
3729,58.57511,50.0696
3730,59.24634,46.78352
3731,58.3731,55.71781
3732,65.34339,49.60225
3733,64.03553,55.9666
3734,56.8988,60.62152
3735,54.22227,78.23519
3736,53.33838,82.64052
3737,52.51443,88.37336
3738,60.09855,30.26731
3739,59.91996,30.4982
3740,59.88721,30.3023
3741,59.90654,30.31526
3742,59.98898,30.28439
3743,59.93901,30.53885
3744,59.83993,30.45397
3745,61.07488,72.62564
3746,55.60381,37.70678
3747,47.1125,39.41894
3748,45.38368,41.70509
3749,51.6429,39.1724
3750,55.81304,37.36141
3751,55.73076,37.74009
3752,55.76192,37.88374
3753,55.61705,37.63033
3754,55.81637,37.81792
3755,55.78449,37.51386
3756,55.73127,37.62185
3757,55.79916,37.73415
3758,55.99292,37.41789
3759,55.90451,37.40646
3760,55.90436,37.40619
3761,55.59843,37.53811
3762,55.66033,37.48552
3763,55.64712,37.61981
3764,55.68901,37.48752
3765,55.64239,37.34512
3766,55.90438,37.40644
3767,55.78443,37.51402
3768,56.79198,60.61181
3769,45.38972,39.37113
3770,45.0973,39.05801
3771,45.032,39.05903
3772,45.20223,39.12641
3773,45.11842,39.15404
3774,45.20204,39.12715
3775,45.06923,39.011
3776,45.06259,38.9187
3777,45.06935,39.0106
3778,45.0693,39.01092
3779,45.05166,39.13028
3780,45.1127,39.11491
3781,45.10699,39.12735
3782,45.14114,39.02673
3783,45.09277,39.01382
3784,45.07232,38.94918
3785,45.12717,39.00235
3786,45.19759,39.12721
3787,45.03878,39.00349
3788,45.11588,39.0101
3789,45.06137,39.17198
3790,45.08418,38.99919
3791,45.13642,39.01341
3792,45.13626,39.01356
3793,45.19933,39.14206
3794,45.1169,39.15388
3795,45.23278,38.95418
3796,45.13625,39.01334
3797,45.08325,38.99899
3798,45.13645,39.01346
3799,45.1364,39.01335
3800,45.03202,39.05902
3801,53.26126,50.33394
3802,47.3667,39.64479
3803,46.4508,40.77616
3804,47.29023,39.69792
3805,47.12453,39.87072
3806,47.00833,39.73251
3807,46.47875,39.70468
